attr_key,attr_name,machine_attr,attr_code,unit,ct_ref,attr_desc,result_type,test_key
10364,Vancomycin,Default,ATTRCODE,Null,BSH,Desc,1,10037
10365,Cefepime,Default,ATTRCODE,Null,BSH,Desc,1,10037
10366,Cefixime,Default,ATTRCODE,Null,BSH,Desc,1,10037
10367,Ceftazidime,Default,ATTRCODE,Null,BSH,Desc,1,10037
10368,Ceftriaxone,Default,ATTRCODE,Null,BSH,Desc,1,10037
10369,Cefuroxime,Default,ATTRCODE,Null,BSH,Desc,1,10037
10370,Cephradine,Default,ATTRCODE,Null,BSH,Desc,1,10037
10371,Cloxacillin,Default,ATTRCODE,Null,BSH,Desc,1,10037
10372,Co-trimoxazole,Default,ATTRCODE,Null,BSH,Desc,1,10037
10373,Erythromycin,Default,ATTRCODE,Null,BSH,Desc,1,10037
10374,Gentamicin,Default,ATTRCODE,Null,BSH,Desc,1,10037
10375,Levofloxacin,Default,ATTRCODE,Null,BSH,Desc,1,10037
10376,Linezolid,Default,ATTRCODE,Null,BSH,Desc,1,10037
10377,Mecillinam,Default,ATTRCODE,Null,BSH,Desc,1,10037
10378,Neomycin,Default,ATTRCODE,Null,BSH,Desc,1,10037
10379,Netilmicin,Default,ATTRCODE,Null,BSH,Desc,1,10037
10380,Nitrofurantoin,Default,ATTRCODE,Null,BSH,Desc,1,10037
10381,Penicillin,Default,ATTRCODE,Null,BSH,Desc,1,10037
10382,Cefaclor,Default,ATTRCODE,Null,BSH,Desc,1,10037
10383,Ciprofloxacin,Default,ATTRCODE,Null,BSH,Desc,1,10037
10384,Polymyxin B,Default,ATTRCODE,Null,BSH,Desc,1,10037
10385,Colistin,Default,ATTRCODE,Null,BSH,Desc,1,10037
10386,Meropenem,Default,ATTRCODE,Null,BSH,Desc,1,10037
10387,Piperacillin/Tazobactum,Default,ATTRCODE,Null,BSH,Desc,1,10037
10388,Cefoxitin,Default,ATTRCODE,Null,BSH,Desc,1,10037
10389,Clindamycin,Default,ATTRCODE,Null,BSH,Desc,1,10037
10390,Gentamicin HGM,Default,ATTRCODE,Null,BSH,Desc,1,10037
10391,Tigecycline,Default,ATTRCODE,Null,BSH,Desc,1,10037
10392,*Azithromycin,Default,ATTRCODE,Null,BSH,Desc,1,10037
10393,*Polymyxin B,Default,ATTRCODE,Null,BSH,Desc,1,10037
10394,*Colistin,Default,ATTRCODE,Null,BSH,Desc,1,10037
10395,Default,Default,ATTRCODE,Null,BSH,Desc,1,10038
10396,Skin Biopsy (HISTO-PATHOLOGY),Default,ATTRCODE,Null,BSH,Desc,1,10039
10397,Pro BNP,740,ATTRCODE,pg/ml,BSH,Desc,1,10040
10398,Troponin I,620,ATTRCODE,ng/ml,BSH,Desc,1,10041
10399,?hCG,Default,ATTRCODE,mIU/mL,BSH,Desc,1,10042
10400,Serum IgE,IgE,ATTRCODE,IU/ml,BSH,Desc,1,10043
10401,Serum CA-125,591,ATTRCODE,U/ml,BSH,Desc,1,10044
10402,C-ANCA,Default,ATTRCODE,IU/ml,BSH,Desc,1,10045
10403,Default,Default,ATTRCODE,Null,BSH,Desc,1,10045
10404,Rubella IgG,Rubella IgG,ATTRCODE,IU/ml,BSH,Desc,1,10046
10405,Cytomegalo Virus IgG,Default,ATTRCODE,AU/ml,BSH,Desc,1,10047
10406,Herpes Simplex Virus-I IgG,Default,ATTRCODE,Null,BSH,Desc,1,10048
10407,Herpes Simplex Virus-II IgG,Default,ATTRCODE,Null,BSH,Desc,1,10048
10408,Herpes Simplex Virus-I IgM,Default,ATTRCODE,Null,BSH,Desc,1,10048
10409,Herpes Simplex Virus-II IgM,Default,ATTRCODE,Null,BSH,Desc,1,10048
10410,Cocaine,Default,ATTRCODE,ng/ml,BSH,Desc,1,10049
10411,Fasting Insulin,INS,ATTRCODE,?IU/ml,BSH,Desc,1,10050
10412,Serum CA 15-3,341,ATTRCODE,U/ml,BSH,Desc,1,10051
10413,Spot Urine for Sodium,Default,ATTRCODE,mmol/L,BSH,Desc,1,10052
10414,Urine Potassium (K+),Default,ATTRCODE,mmol/L,BSH,Desc,1,10053
10415,Urine creatinine,Default,ATTRCODE,mg/dL,BSH,Desc,1,10053
10416,Default,Default,ATTRCODE,Null,BSH,Desc,1,10053
10417,Urine for Potassium Creatinine Ratio (Spot),Default,ATTRCODE,Null,BSH,Desc,1,10053
10418,Fungus / Fungal Hyphae,Default,ATTRCODE,Null,BSH,Desc,1,10054
10419,Gram negative intracellular diplococci,Default,ATTRCODE,Null,BSH,Desc,1,10055
10420,Gram Positive Cocci,Default,ATTRCODE,Null,BSH,Desc,1,10055
10421,Gram Negative Bacilli,Default,ATTRCODE,Null,BSH,Desc,1,10055
10422,Gram Positive Bacilli,Default,ATTRCODE,Null,BSH,Desc,1,10055
10423,Yeast cell,Default,ATTRCODE,Null,BSH,Desc,1,10055
10424,Pus cells,Default,ATTRCODE,Null,BSH,Desc,1,10055
10425,Epithelial cells,Default,ATTRCODE,Null,BSH,Desc,1,10055
10426,Gram negative extracellur diplococci,Default,ATTRCODE,Null,BSH,Desc,1,10055
10427,Anti-HEV IgM (ELISA),Default,ATTRCODE,Null,BSH,Desc,1,10056
10428,Blood Bag No :,Default,ATTRCODE,Null,BSH,Desc,1,10057
10429,Unit :,Default,ATTRCODE,Null,BSH,Desc,1,10057
10430,Patient's Blood Grouping Report:,Default,ATTRCODE,Null,BSH,Desc,1,10057
10431,Blood Group :,Default,ATTRCODE,Null,BSH,Desc,1,10057
10432,Rh Type :,Default,ATTRCODE,Null,BSH,Desc,1,10057
10433,Donor  information :,Default,ATTRCODE,Null,BSH,Desc,1,10057
10434,Donor Name :,Default,ATTRCODE,Null,BSH,Desc,1,10057
10435,Age :,Default,ATTRCODE,Null,BSH,Desc,1,10057
10436,Gender :,Default,ATTRCODE,Null,BSH,Desc,1,10057
10437,Blood Component :,Default,ATTRCODE,Null,BSH,Desc,1,10057
10438,Cross Match with donor,Default,ATTRCODE,Null,BSH,Desc,1,10057
10439,Screening Test Done :,Default,ATTRCODE,Null,BSH,Desc,1,10057
10440,1.  HBsAg,Default,ATTRCODE,Null,BSH,Desc,1,10057
10441,2.  Anti HCV,Default,ATTRCODE,Null,BSH,Desc,1,10057
10442,3.  HIV I & II,Default,ATTRCODE,Null,BSH,Desc,1,10057
10443,4.  Syphilis (VDRL),Default,ATTRCODE,Null,BSH,Desc,1,10057
10444,5.  Malarial Parasite(ICT),Default,ATTRCODE,Null,BSH,Desc,1,10057
10445,INR,Default,ATTRCODE,Null,BSH,Desc,1,10058
10446,Patient,Default,ATTRCODE,Seconds,BSH,Desc,1,10058
10447,Control,Default,ATTRCODE,Seconds,BSH,Desc,1,10058
10448,C- Peptide,C-P,ATTRCODE,ng/ml,BSH,Desc,1,10059
10449,CUS 2hrs After Lunch,Default,ATTRCODE,Null,BSH,Desc,1,10060
10450,CUS 2hrs After Meal,Default,ATTRCODE,Null,BSH,Desc,1,10061
10451,Acetone,Default,ATTRCODE,Null,BSH,Desc,1,10062
10452,Reducing Substance,Default,ATTRCODE,Null,BSH,Desc,1,10063
10453,Fungus / Fungal Hyphae,Default,ATTRCODE,Null,BSH,Desc,1,10064
10454,pH,Default,ATTRCODE,Null,BSH,Desc,1,10065
10455,Stool Floatation,Default,ATTRCODE,Null,BSH,Desc,1,10066
10456,AFB,Default,ATTRCODE,Null,BSH,Desc,1,10067
10457,Pus Cell,WBCM,ATTRCODE,Null,BSH,Desc,1,10067
10458,Cyst - medium to large,Default,ATTRCODE,Null,BSH,Desc,1,10068
10459,Default,Default,ATTRCODE,Null,BSH,Desc,1,10069
10460,Default,Default,ATTRCODE,Null,BSH,Desc,1,10070
10461,Anti-HBs,137,ATTRCODE,mIU/ml,BSH,Desc,1,10071
10462,Cervix alone,Default,ATTRCODE,Null,BSH,Desc,1,10072
10463,Fistula Tract,Default,ATTRCODE,Null,BSH,Desc,1,10073
10464,EBV Panel Of Abs,Default,ATTRCODE,U/ml,BSH,Desc,1,10074
10465,Metanephrines (24 hrs Urine),Default,ATTRCODE,Null,BSH,Desc,1,10075
10466,Peritoneal Fluid for MTB PCR,Default,ATTRCODE,Null,BSH,Desc,1,10076
10467,Potassium,K,ATTRCODE,mmol/L,BSH,Desc,1,10077
10468,Chloride,Cl,ATTRCODE,mmol/L,BSH,Desc,1,10077
10469,Sodium,Na,ATTRCODE,mmol/L,BSH,Desc,1,10077
10470,Sodium,Na,ATTRCODE,mmol/L,BSH,Desc,1,10078
10471,Potassium,K,ATTRCODE,mmol/L,BSH,Desc,1,10078
10472,Cardiolipin IgE,Default,ATTRCODE,Null,BSH,Desc,1,10079
10473,TSH Receptor Antibody (TRAB),TRAb,ATTRCODE,IU/L,BSH,Desc,1,10080
10474,CMV IgG,Default,ATTRCODE,Null,BSH,Desc,1,10081
10475,Azithromycin,Default,ATTRCODE,Null,BSH,Desc,1,10082
10476,Aztreonam,Default,ATTRCODE,Null,BSH,Desc,1,10082
10477,Amikacin,Default,ATTRCODE,Null,BSH,Desc,1,10082
10478,Cefotaxime,Default,ATTRCODE,Null,BSH,Desc,1,10082
10479,Chloramphenicol,Default,ATTRCODE,Null,BSH,Desc,1,10082
10480,Doxycycline,Default,ATTRCODE,Null,BSH,Desc,1,10082
10481,Imipenem,Default,ATTRCODE,Null,BSH,Desc,1,10082
10482,Nalidixic Acid,Default,ATTRCODE,Null,BSH,Desc,1,10082
10483,Piperacillin,Default,ATTRCODE,Null,BSH,Desc,1,10082
10484,Tetracycline,Default,ATTRCODE,Null,BSH,Desc,1,10082
10485,Vancomycin,Default,ATTRCODE,Null,BSH,Desc,1,10082
10486,Cefepime,Default,ATTRCODE,Null,BSH,Desc,1,10082
10487,Cefixime,Default,ATTRCODE,Null,BSH,Desc,1,10082
10488,Ceftazidime,Default,ATTRCODE,Null,BSH,Desc,1,10082
10489,Ceftriaxone,Default,ATTRCODE,Null,BSH,Desc,1,10082
10490,Cefuroxime,Default,ATTRCODE,Null,BSH,Desc,1,10082
10491,Cephradine,Default,ATTRCODE,Null,BSH,Desc,1,10082
10492,Cloxacillin,Default,ATTRCODE,Null,BSH,Desc,1,10082
10493,Co-trimoxazole,Default,ATTRCODE,Null,BSH,Desc,1,10082
10494,Erythromycin,Default,ATTRCODE,Null,BSH,Desc,1,10082
10495,Gentamicin,Default,ATTRCODE,Null,BSH,Desc,1,10082
10496,Levofloxacin,Default,ATTRCODE,Null,BSH,Desc,1,10082
10497,Linezolid,Default,ATTRCODE,Null,BSH,Desc,1,10082
10498,Mecillinam,Default,ATTRCODE,Null,BSH,Desc,1,10082
10499,Neomycin,Default,ATTRCODE,Null,BSH,Desc,1,10082
10500,Netilmicin,Default,ATTRCODE,Null,BSH,Desc,1,10082
10501,Nitrofurantoin,Default,ATTRCODE,Null,BSH,Desc,1,10082
10502,Penicillin,Default,ATTRCODE,Null,BSH,Desc,1,10082
10503,Cefaclor,Default,ATTRCODE,Null,BSH,Desc,1,10082
10504,Ciprofloxacin,Default,ATTRCODE,Null,BSH,Desc,1,10082
10505,Amoxycillin,Default,ATTRCODE,Null,BSH,Desc,1,10082
10506,Amoxyclave,Default,ATTRCODE,Null,BSH,Desc,1,10082
10507,Piperacillin/Tazobactum,Default,ATTRCODE,Null,BSH,Desc,1,10082
10508,Colistin,Default,ATTRCODE,Null,BSH,Desc,1,10082
10509,Meropenem,Default,ATTRCODE,Null,BSH,Desc,1,10082
10510,Polymyxin B,Default,ATTRCODE,Null,BSH,Desc,1,10082
10511,Cefoxitin,Default,ATTRCODE,Null,BSH,Desc,1,10082
10512,Clindamycin,Default,ATTRCODE,Null,BSH,Desc,1,10082
10513,Gentamicin HGM,Default,ATTRCODE,Null,BSH,Desc,1,10082
10514,Tigecycline,Default,ATTRCODE,Null,BSH,Desc,1,10082
10515,*Polymyxin B,Default,ATTRCODE,Null,BSH,Desc,1,10082
10516,*Azithromycin,Default,ATTRCODE,Null,BSH,Desc,1,10082
10517,*Colistin,Default,ATTRCODE,Null,BSH,Desc,1,10082
10518,Pleural Fluid For Lipase,Default,ATTRCODE,U/L,BSH,Desc,1,10083
10519,Pleural Fluid For Sodium(Na+),Default,ATTRCODE,mmol/L,BSH,Desc,1,10084
10520,Pleural Fluid For Potassium(K+),Default,ATTRCODE,mmol/L,BSH,Desc,1,10085
10521,Default,Default,ATTRCODE,Null,BSH,Desc,1,10086
10522,Synovial Fluid For Amylase,Default,ATTRCODE,U/L,BSH,Desc,1,10087
10523,Urine For OBT,Default,ATTRCODE,Null,BSH,Desc,1,10088
10524,Ascitic Fulid for Albumin,Default,ATTRCODE,g/L,BSH,Desc,1,10089
10525,Blood For Micro-Filaria,Default,ATTRCODE,Null,BSH,Desc,1,10090
10526,LD Bodies,Default,ATTRCODE,Null,BSH,Desc,1,10091
10527,White Blood Cells,WBC,ATTRCODE,X 10^9/L,BSH,Desc,1,10092
10528,Pleural fluid for ADA,Default,ATTRCODE,U/L,BSH,Desc,1,10093
10529,Clot Retraction,Default,ATTRCODE,Null,BSH,Desc,1,10094
10530,Synovial Fluid For Creatinine,Default,ATTRCODE,?mol/L,BSH,Desc,1,10095
10531,Synovial Fluid For Lipase,Default,ATTRCODE,U/L,BSH,Desc,1,10096
10532,Synovial Fluid For Sodium(Na+),Default,ATTRCODE,mmol/L,BSH,Desc,1,10097
10533,MTB DNA For Pus,Default,ATTRCODE,Null,BSH,Desc,1,10098
10534,Co-trimoxazole,Default,ATTRCODE,Null,BSH,Desc,1,10099
10535,Erythromycin,Default,ATTRCODE,Null,BSH,Desc,1,10099
10536,Gentamicin,Default,ATTRCODE,Null,BSH,Desc,1,10099
10537,Levofloxacin,Default,ATTRCODE,Null,BSH,Desc,1,10099
10538,Linezolid,Default,ATTRCODE,Null,BSH,Desc,1,10099
10539,Mecillinam,Default,ATTRCODE,Null,BSH,Desc,1,10099
10540,Neomycin,Default,ATTRCODE,Null,BSH,Desc,1,10099
10541,Netilmicin,Default,ATTRCODE,Null,BSH,Desc,1,10099
10542,Nitrofurantoin,Default,ATTRCODE,Null,BSH,Desc,1,10099
10543,Penicillin,Default,ATTRCODE,Null,BSH,Desc,1,10099
10544,Cefaclor,Default,ATTRCODE,Null,BSH,Desc,1,10099
10545,Ciprofloxacin,Default,ATTRCODE,Null,BSH,Desc,1,10099
10546,Amoxycillin,Default,ATTRCODE,Null,BSH,Desc,1,10099
10547,Amoxyclave,Default,ATTRCODE,Null,BSH,Desc,1,10099
10548,Azithromycin,Default,ATTRCODE,Null,BSH,Desc,1,10099
10549,Aztreonam,Default,ATTRCODE,Null,BSH,Desc,1,10099
10550,Amikacin,Default,ATTRCODE,Null,BSH,Desc,1,10099
10551,Cefotaxime,Default,ATTRCODE,Null,BSH,Desc,1,10099
10552,Chloramphenicol,Default,ATTRCODE,Null,BSH,Desc,1,10099
10553,Doxycycline,Default,ATTRCODE,Null,BSH,Desc,1,10099
10554,Imipenem,Default,ATTRCODE,Null,BSH,Desc,1,10099
10555,Nalidixic Acid,Default,ATTRCODE,Null,BSH,Desc,1,10099
10556,Piperacillin,Default,ATTRCODE,Null,BSH,Desc,1,10099
10557,Tetracycline,Default,ATTRCODE,Null,BSH,Desc,1,10099
10558,Vancomycin,Default,ATTRCODE,Null,BSH,Desc,1,10099
10559,Cefepime,Default,ATTRCODE,Null,BSH,Desc,1,10099
10560,Cefixime,Default,ATTRCODE,Null,BSH,Desc,1,10099
10561,Ceftazidime,Default,ATTRCODE,Null,BSH,Desc,1,10099
10562,Ceftriaxone,Default,ATTRCODE,Null,BSH,Desc,1,10099
10563,Cefuroxime,Default,ATTRCODE,Null,BSH,Desc,1,10099
10564,Cephradine,Default,ATTRCODE,Null,BSH,Desc,1,10099
10565,Cloxacillin,Default,ATTRCODE,Null,BSH,Desc,1,10099
10566,Polymyxin B,Default,ATTRCODE,Null,BSH,Desc,1,10099
10567,Colistin,Default,ATTRCODE,Null,BSH,Desc,1,10099
10568,Meropenem,Default,ATTRCODE,Null,BSH,Desc,1,10099
10569,Piperacillin/Tazobactum,Default,ATTRCODE,Null,BSH,Desc,1,10099
10570,Teicoplanin,Default,ATTRCODE,Null,BSH,Desc,1,10099
10571,Cefoxitin,Default,ATTRCODE,Null,BSH,Desc,1,10099
10572,Clindamycin,Default,ATTRCODE,Null,BSH,Desc,1,10099
10573,Gentamicin HGM,Default,ATTRCODE,Null,BSH,Desc,1,10099
10574,*Colistin,Default,ATTRCODE,Null,BSH,Desc,1,10099
10575,*Polymyxin B,Default,ATTRCODE,Null,BSH,Desc,1,10099
10576,*Azithromycin,Default,ATTRCODE,Null,BSH,Desc,1,10099
10577,RA/RF,520,ATTRCODE,IU/mL,BSH,Desc,1,10100
10578,Sodium - Urine,Default,ATTRCODE,mmol/L,BSH,Desc,1,10101
10579,Bilirubin,C-BILM,ATTRCODE,mg/dl,BSH,Desc,1,10102
10580,Serum Insulin,INS,ATTRCODE,?IU/ml,BSH,Desc,1,10103
10581,Urinary Protein (Spot),Default,ATTRCODE,mg/dL,BSH,Desc,1,10104
10582,2 hrs After Meal,GLU,ATTRCODE,mmol/L,BSH,Desc,1,10105
10583,Corresponding urine sugar,Default,ATTRCODE,Null,BSH,Desc,1,10105
10584,Aldolase,Default,ATTRCODE,U/L,BSH,Desc,1,10106
10585,Patient's Blood Grouping Report :,Default,ATTRCODE,Null,BSH,Desc,1,10107
10586,Blood Bag No :,Default,ATTRCODE,Null,BSH,Desc,1,10107
10587,Unit :,Default,ATTRCODE,Null,BSH,Desc,1,10107
10588,Rh Type :,Default,ATTRCODE,Null,BSH,Desc,1,10107
10589,Donor information :,Default,ATTRCODE,Null,BSH,Desc,1,10107
10590,Donor Name :,Default,ATTRCODE,Null,BSH,Desc,1,10107
10591,Age :,Default,ATTRCODE,Null,BSH,Desc,1,10107
10592,Gender :,Default,ATTRCODE,Null,BSH,Desc,1,10107
10593,Blood Group :,Default,ATTRCODE,Null,BSH,Desc,1,10107
10594,Blood Component :,Default,ATTRCODE,Null,BSH,Desc,1,10107
10595,Cross Match with donor :,Default,ATTRCODE,Null,BSH,Desc,1,10107
10596,Screening Test Done :,Default,ATTRCODE,Null,BSH,Desc,1,10107
10597,1. HBsAg,Default,ATTRCODE,Null,BSH,Desc,1,10107
10598,2. Anti HCV,Default,ATTRCODE,Null,BSH,Desc,1,10107
10599,3. HIV I & II,Default,ATTRCODE,Null,BSH,Desc,1,10107
10600,4. Syphilis (VDRL),Default,ATTRCODE,Null,BSH,Desc,1,10107
10601,5. Malarial Parasite (ICT),Default,ATTRCODE,Null,BSH,Desc,1,10107
10602,Valproic Acid,Default,ATTRCODE,ug/ml,BSH,Desc,1,10108
10603,Pus Cell,WBCM,ATTRCODE,Null,BSH,Desc,1,10109
10604,AFB,Default,ATTRCODE,Null,BSH,Desc,1,10109
10605,Default,Default,ATTRCODE,Null,BSH,Desc,1,10110
10606,Phosphate Urine,Default,ATTRCODE,mg/dL,BSH,Desc,1,10111
10607,Uric Acid - Urine,Default,ATTRCODE,mg/dL,BSH,Desc,1,10112
10608,Sodium 24hrs,Default,ATTRCODE,mmol/24hrs,BSH,Desc,1,10113
10609,24Hrs Urine Volume,Default,ATTRCODE,ml/24 hrs,BSH,Desc,1,10113
10610,G6P-DH,Default,ATTRCODE,Null,BSH,Desc,1,10114
10611,Urinary Total Protein (UTP) 24hrs,Default,ATTRCODE,g/24hrs,BSH,Desc,1,10115
10612,24hrs Urine Volume,Default,ATTRCODE,L/24hrs,BSH,Desc,1,10115
10613,S Copper Level,Default,ATTRCODE,?mol/L,BSH,Desc,1,10116
10614,Phosphate Urine 24hrs,Default,ATTRCODE,mg/24hrs,BSH,Desc,1,10117
10615,24hrs Urine Volume,Default,ATTRCODE,ml/24hrs,BSH,Desc,1,10117
10616,Fungus (GMS) Stain,Default,ATTRCODE,Null,BSH,Desc,1,10118
10617,Malaria Parasite,Default,ATTRCODE,Null,BSH,Desc,1,10119
10618,BCR-ABL PCR (Quantitative),Default,ATTRCODE,Null,BSH,Desc,1,10120
10619,Filaria Ab-IgM,Default,ATTRCODE,Null,BSH,Desc,1,10121
10620,Filaria Ab-IgG,Default,ATTRCODE,Null,BSH,Desc,1,10121
10621,Chloride,Cl,ATTRCODE,mmol/L,BSH,Desc,1,10122
10622,Amylase Urine,Default,ATTRCODE,Null,BSH,Desc,1,10123
10623,Lab No :,Default,ATTRCODE,Null,BSH,Desc,1,10124
10624,Physical examination :,Default,ATTRCODE,Null,BSH,Desc,1,10124
10625,Specimen :,Default,ATTRCODE,Null,BSH,Desc,1,10124
10626,Volume :,Default,ATTRCODE,Null,BSH,Desc,1,10124
10627,Colour :,Default,ATTRCODE,Null,BSH,Desc,1,10124
10628,Appearance :,Default,ATTRCODE,Null,BSH,Desc,1,10124
10629,Sedimen :,Default,ATTRCODE,Null,BSH,Desc,1,10124
10630,Clot :,Default,ATTRCODE,Null,BSH,Desc,1,10124
10631,Microscopy :,Default,ATTRCODE,Null,BSH,Desc,1,10124
10632,a. Wet film :,Default,ATTRCODE,Null,BSH,Desc,1,10124
10633,RBC :,Default,ATTRCODE,Null,BSH,Desc,1,10124
10634,WBC :,Default,ATTRCODE,Null,BSH,Desc,1,10124
10635,b. Leishman's stain :,Default,ATTRCODE,Null,BSH,Desc,1,10124
10636,Total count :,Default,ATTRCODE,Null,BSH,Desc,1,10124
10637,Differential count :,Default,ATTRCODE,Null,BSH,Desc,1,10124
10638,Lymphocytes :,Default,ATTRCODE,Null,BSH,Desc,1,10124
10639,Polymorphs :,Default,ATTRCODE,Null,BSH,Desc,1,10124
10640,Histiocytes :,Default,ATTRCODE,Null,BSH,Desc,1,10124
10641,Other Mononuclear cells :,Default,ATTRCODE,Null,BSH,Desc,1,10124
10642,Ascitic Fluid for Malignant Cell,Default,ATTRCODE,Null,BSH,Desc,1,10125
10643,Ascitic Fluid for MTB PCR,Default,ATTRCODE,Null,BSH,Desc,1,10126
10644,Protein,C-PROM,ATTRCODE,g/dL,BSH,Desc,1,10127
10645,Ascitic Fluid for Biochemisry,Default,ATTRCODE,Null,BSH,Desc,1,10128
10646,Ascitic fluid for Glucose,Default,ATTRCODE,mg/dL,BSH,Desc,1,10128
10647,Ascitic fluid for Protein,Default,ATTRCODE,g/L,BSH,Desc,1,10128
10648,Glucose,300,ATTRCODE,mmol/L,BSH,Desc,1,10129
10649,Anti-TB IgA,Default,ATTRCODE,Null,BSH,Desc,1,10130
10650,*S. Creatinine,CREA,ATTRCODE,mg/dL,BSH,Desc,1,10131
10651,** Age,Default,ATTRCODE,Years,BSH,Desc,1,10131
10652,Weight,Default,ATTRCODE,kg,BSH,Desc,1,10131
10653,Gender,Default,ATTRCODE,Null,BSH,Desc,1,10131
10654,*** eGFR,Default,ATTRCODE,ml/min/1.73m?,BSH,Desc,1,10131
10655,Rh-Antibody Titre,Default,ATTRCODE,Null,BSH,Desc,1,10132
10656,Anti-Thyroglobulin Ab,381,ATTRCODE,IU/mL,BSH,Desc,1,10133
10657,Anti-Cardiolipin Ab,Default,ATTRCODE,U/mL,BSH,Desc,1,10134
10658,Growth Hormone,GH,ATTRCODE,ng/ml,BSH,Desc,1,10135
10659,Anti-ds DNA,dsDNA,ATTRCODE,IU/ml,BSH,Desc,1,10136
10660,Malignant Cell,Default,ATTRCODE,Null,BSH,Desc,1,10137
10661,Anti-Cardiolipin IgG,Default,ATTRCODE,U/ml,BSH,Desc,1,10138
10662,Protein,C-PROM,ATTRCODE,g/L,BSH,Desc,1,10139
10663,Anti-Cardiolipin IgA,Default,ATTRCODE,Null,BSH,Desc,1,10140
10664,Glucose,300,ATTRCODE,mmol/L,BSH,Desc,1,10141
10665,Protein,C-PROM,ATTRCODE,g/L,BSH,Desc,1,10141
10666,Glucose,300,ATTRCODE,mmol/L,BSH,Desc,1,10142
10667,Pus cells,Default,ATTRCODE,Null,BSH,Desc,1,10143
10668,Epithelial cells,Default,ATTRCODE,Null,BSH,Desc,1,10143
10669,Gram negative extracellur diplococci,Default,ATTRCODE,Null,BSH,Desc,1,10143
10670,Gram negative intracellular diplococci,Default,ATTRCODE,Null,BSH,Desc,1,10143
10671,Gram Positive Cocci,Default,ATTRCODE,Null,BSH,Desc,1,10143
10672,Gram Negative Bacilli,Default,ATTRCODE,Null,BSH,Desc,1,10143
10673,Gram Positive Bacilli,Default,ATTRCODE,Null,BSH,Desc,1,10143
10674,Yeast cell,Default,ATTRCODE,Null,BSH,Desc,1,10143
10675,Lt Ear Swab for C/S,Default,ATTRCODE,Null,BSH,Desc,1,10144
10676,Viral Meningitis Panel (7 Pathogens),Default,ATTRCODE,Null,BSH,Desc,1,10145
10677,Gram Stain,Default,ATTRCODE,Null,BSH,Desc,1,10146
10678,Pus cells,Default,ATTRCODE,Null,BSH,Desc,1,10146
10679,Epithelial cells,Default,ATTRCODE,Null,BSH,Desc,1,10146
10680,Gram negative extracellur diplococci,Default,ATTRCODE,Null,BSH,Desc,1,10146
10681,Gram negative intracellular diplococci,Default,ATTRCODE,Null,BSH,Desc,1,10146
10682,Gram Positive Cocci,Default,ATTRCODE,Null,BSH,Desc,1,10146
10683,Gram Negative Bacilli,Default,ATTRCODE,Null,BSH,Desc,1,10146
10684,Gram Positive Bacilli,Default,ATTRCODE,Null,BSH,Desc,1,10146
10685,Yeast cell,Default,ATTRCODE,Null,BSH,Desc,1,10146
10686,CD7,Default,ATTRCODE,Null,BSH,Desc,1,10147
10687,"Tonsils, both",Default,ATTRCODE,Null,BSH,Desc,1,10148
10688,Tissue Transglutaminase -IgA,Default,ATTRCODE,U/ml,BSH,Desc,1,10149
10689,Karyotype,Default,ATTRCODE,Null,BSH,Desc,1,10150
10690,M.C.H.C.,MCHC,ATTRCODE,g/dL,BSH,Desc,1,10151
10691,Immuno Electrophoresis,Default,ATTRCODE,Null,BSH,Desc,1,10152
10692,Venous Blood Gas (VBG),Default,ATTRCODE,Null,BSH,Desc,1,10153
10693,Urine for pH,Default,ATTRCODE,Null,BSH,Desc,1,10154
10694,Filaria Antigen,Default,ATTRCODE,Null,BSH,Desc,1,10155
10695,Default,Default,ATTRCODE,Null,BSH,Desc,1,10155
10696,Total Iron Binding Capacity (TIBC),530,ATTRCODE,?g/dL,BSH,Desc,1,10156
10697,Amoxycillin,Default,ATTRCODE,Null,BSH,Desc,1,10157
10698,Cefaclor,Default,ATTRCODE,Null,BSH,Desc,1,10157
10699,Cefepime,Default,ATTRCODE,Null,BSH,Desc,1,10157
10700,Cefixime,Default,ATTRCODE,Null,BSH,Desc,1,10157
10701,Ceftazidime,Default,ATTRCODE,Null,BSH,Desc,1,10157
10702,Ceftriaxone,Default,ATTRCODE,Null,BSH,Desc,1,10157
10703,Cefuroxime,Default,ATTRCODE,Null,BSH,Desc,1,10157
10704,Cephradine,Default,ATTRCODE,Null,BSH,Desc,1,10157
10705,Ciprofloxacin,Default,ATTRCODE,Null,BSH,Desc,1,10157
10706,Cloxacillin,Default,ATTRCODE,Null,BSH,Desc,1,10157
10707,Co-trimoxazole,Default,ATTRCODE,Null,BSH,Desc,1,10157
10708,Erythromycin,Default,ATTRCODE,Null,BSH,Desc,1,10157
10709,Gentamicin,Default,ATTRCODE,Null,BSH,Desc,1,10157
10710,Levofloxacin,Default,ATTRCODE,Null,BSH,Desc,1,10157
10711,Linezolid,Default,ATTRCODE,Null,BSH,Desc,1,10157
10712,Mecillinam,Default,ATTRCODE,Null,BSH,Desc,1,10157
10713,Neomycin,Default,ATTRCODE,Null,BSH,Desc,1,10157
10714,Netilmicin,Default,ATTRCODE,Null,BSH,Desc,1,10157
10715,Nitrofurantoin,Default,ATTRCODE,Null,BSH,Desc,1,10157
10716,Penicillin,Default,ATTRCODE,Null,BSH,Desc,1,10157
10717,Amoxyclave,Default,ATTRCODE,Null,BSH,Desc,1,10157
